,WC,Analytic,Clout,Authentic,Tone,WPS,Sixltr,Dic,function,pronoun,ppron,i,we,you,shehe,they,ipron,article,prep,auxverb,adverb,conj,negate,verb,adj,posemo,interrog,number,quant,affect,negemo,compare,social,anx,anger,sad,risk,family,friend,female,male,cogproc,insight,cause,discrep,tentat,certain,differ,percept,see,hear,feel,bio,body,health,sexual,ingest,drives,affiliation,achieve,power,reward,money,focuspast,focuspresent,focusfuture,relativ,motion,space,time,work,leisure,home,relig,death,informal,swear,netspeak,assent,nonflu,filler,AllPunc,Period,Comma,Colon,SemiC,QMark,Exclam,Dash,Quote,Apostro,Parenth,OtherP
790,36,97.07,60.95,4.97,98.27,12.0,19.44,80.56,52.78,8.33,2.78,0.0,0.0,2.78,0.0,0.0,5.56,16.67,13.89,5.56,8.33,2.78,0.0,16.67,8.33,0.09266666666666670,0.0,0.0,0.0,5.56,0.0,0.0,0.0556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.33,0.0,2.78,0.0,2.78,0.0,2.78,2.78,2.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.89,0.0,8.33,2.78,5.56,0.0,2.78,0.0,0.0,0.0,0.0,5.56,0.0,5.56,0.0,0.0,0.0,16.67,8.33,5.56,0.0,0.0,0.0,0.0,2.78,0.0,0.0,0.0,0.0
793,19,64.39,29.92,1.0,1.0,6.33,15.79,84.21,36.84,10.53,5.26,5.26,0.0,0.0,0.0,0.0,5.26,0.0,10.53,5.26,0.0,10.53,0.0,15.79,15.79,0.0,0.0,0.0,5.26,10.53,0.36856842842142100,0.3159315931593160,0.1052,0.0,5.26,0.0,0.23672367236723700,0.0,0.0,0.0,0.0,15.79,0.0,0.0,10.53,5.26,0.0,0.0,0.0,0.0,0.0,0.0,5.26,5.26,0.0,0.0,0.0,10.53,0.0,5.26,0.0,0.0,0.11573157315731600,0.0,5.26,5.26,5.26,0.0,5.26,0.0,5.26,0.0,0.0,0.0,0.0,10.53,5.26,5.26,0.0,0.0,0.0,15.79,10.53,5.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
794,81,63.69,45.1,7.47,96.52,40.5,14.81,77.78,50.62,7.41,4.94,1.23,0.0,3.7,0.0,0.0,2.47,9.88,8.64,9.88,4.94,11.11,1.23,17.28,6.17,0.08233333333333330,1.23,6.17,7.41,4.94,0.0,0.11101110111011100,0.09880000000000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.99,1.23,3.7,4.94,6.17,1.23,7.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.94,0.0,4.94,0.0,1.23,0.0,0.0,9.88,0.0,7.41,0.0,4.94,2.47,0.0,0.0,0.0,0.0,0.0,1.23,0.0,1.23,0.0,0.0,0.0,6.17,2.47,0.0,0.0,1.23,0.0,0.0,2.47,0.0,0.0,0.0,0.0
796,5,52.71,2.31,99.0,99.0,5.0,0.0,80.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,20.0,0.3333333333333330,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,20.0,20.0,0.44004400440044,0.0,0.0,0.0,20.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
797,12,1.0,1.0,98.01,99.0,12.0,16.67,91.67,58.33,8.33,8.33,8.33,0.0,0.0,0.0,0.0,0.0,8.33,0.0,25.0,16.67,8.33,8.33,33.33,0.0,0.13883333333333300,0.0,0.0,0.0,8.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,8.33,0.0,0.0,0.0,16.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.33,0.0,0.0,0.0,8.33,0.0,8.33,25.0,0.0,8.33,0.0,8.33,0.0,0.0,0.0,0.0,0.0,0.0,8.33,0.0,8.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
798,10,25.89,15.86,93.3,25.77,10.0,20.0,90.0,60.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,20.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,30.0,10.0,10.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
800,31,20.95,9.86,60.4,83.22,15.5,6.45,77.42,54.84,9.68,6.45,6.45,0.0,0.0,0.0,0.0,3.23,0.0,16.13,19.35,6.45,9.68,3.23,19.35,0.0,0.05383333333333330,3.23,0.0,3.23,3.23,0.0,0.0,0.0646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.13,3.23,6.45,3.23,6.45,0.0,6.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.13,3.23,3.23,9.68,0.0,0.07106710671067110,0.0,16.13,3.23,9.68,3.23,6.45,0.0,6.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.58,0.0,3.23,0.0,0.0,6.45,0.0,3.23,0.0,0.0,6.45,3.23
801,16,85.32,10.58,7.84,1.0,8.0,18.75,50.0,37.5,6.25,6.25,6.25,0.0,0.0,0.0,0.0,0.0,6.25,12.5,0.0,6.25,6.25,6.25,6.25,6.25,0.0,0.0,0.0,0.0,6.25,0.21876093804690200,0.18751875187518800,0.0,0.0,0.0,0.0,0.2812781278127810,0.0,0.0,0.0,0.0,6.25,0.0,0.0,6.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.25,0.0,0.0,0.0,0.0,0.0,0.0,6.25,0.0,12.5,6.25,0.0,6.25,0.0,0.0,0.0,0.0,0.0,6.25,0.0,6.25,0.0,0.0,0.0,37.5,18.75,6.25,0.0,0.0,0.0,12.5,0.0,0.0,0.0,0.0,0.0
802,6,1.0,50.0,23.51,99.0,6.0,16.67,83.33,50.0,16.67,16.67,16.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.67,16.67,16.67,0.0,16.67,0.0,0.2778333333333330,16.67,0.0,0.0,16.67,0.0,0.0,0.33340000000000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.67,0.0,16.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.67,0.0,0.0,0.0,0.0,16.67,16.67,0.0,0.0,0.0,0.0,0.0,16.67,0.0,0.0,0.0,0.0,0.0,0.0,16.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.67,0.0,0.0,0.0,0.0,0.0,16.67,0.0,0.0,0.0,0.0,0.0
803,5,8.69,50.0,1.0,25.77,5.0,60.0,40.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
805,11,98.34,50.0,2.4,25.77,11.0,27.27,63.64,45.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.09,18.18,9.09,0.0,9.09,0.0,9.09,9.09,0.0,0.0,0.0,9.09,0.0,0.0,0.27272727272727300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.09,0.0,0.0,0.0,9.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.09,0.0,9.09,0.0,9.09,0.0,0.0,0.0,0.0,0.0,0.0,9.09,0.0,9.09,0.0,0.0,0.0,27.27,27.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
807,14,1.0,1.0,99.0,25.77,7.0,7.14,64.29,57.14,28.57,28.57,28.57,0.0,0.0,0.0,0.0,0.0,0.0,7.14,14.29,0.0,7.14,14.29,14.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14280000000000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.29,0.0,0.0,0.0,0.0,0.0,14.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.14,7.14,0.0,7.14,0.0,0.0,0.0,14.29,0.0,7.14,0.0,7.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.14,7.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
809,19,49.71,1.0,99.0,25.77,19.0,0.0,100.0,63.16,21.05,15.79,15.79,0.0,0.0,0.0,0.0,5.26,5.26,15.79,10.53,0.0,5.26,5.26,31.58,0.0,0.0,0.0,0.0,5.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.58,10.53,5.26,0.0,5.26,0.0,10.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11573157315731600,0.0,26.32,5.26,5.26,5.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.26,0.0,5.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
812,15,93.26,74.76,1.0,99.0,15.0,13.33,100.0,53.33,13.33,6.67,0.0,0.0,0.0,0.0,6.67,6.67,13.33,13.33,6.67,0.0,6.67,0.0,13.33,0.0,0.11116666666666700,0.0,0.0,13.33,6.67,0.0,0.0,0.1334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.67,0.0,0.0,0.0,0.0,6.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.67,0.0,6.67,0.0,0.0,0.2932893289328930,0.0,13.33,0.0,6.67,0.0,6.67,0.0,6.67,0.0,0.0,0.0,0.0,6.67,0.0,6.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
813,69,43.64,90.38,35.93,78.8,23.0,11.59,86.96,57.97,17.39,13.04,1.45,0.0,11.59,0.0,0.0,4.35,2.9,15.94,10.14,4.35,4.35,5.8,14.49,2.9,0.0725,0.0,4.35,0.0,5.8,0.05075253762688130,0.043504350435043500,0.2898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.7,0.0,0.0,1.45,0.0,1.45,5.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.59,2.9,0.0,5.8,2.9,0.255005500550055,0.0,10.14,4.35,13.04,1.45,7.25,5.8,2.9,4.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.04,7.25,4.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.45
816,10,99.0,50.0,43.37,25.77,10.0,10.0,60.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,20.0,10.0,0.0,0.0,10.0,0.0,0.0,0.0,0.3000300030003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,20.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,0.0,0.0,0.0,40.0,20.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0
817,6,18.82,95.2,1.0,25.77,6.0,16.67,83.33,33.33,33.33,16.67,16.67,0.0,0.0,0.0,0.0,16.67,0.0,0.0,0.0,0.0,0.0,0.0,16.67,0.0,0.0,16.67,0.0,0.0,0.0,0.0,0.0,0.6666,0.0,0.0,0.0,0.0,0.0,16.67,0.0,0.0,16.67,0.0,0.0,16.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3667766776677670,0.0,16.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
818,9,99.0,86.68,98.01,25.77,9.0,33.33,77.78,33.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.11,22.22,0.0,0.0,0.0,0.0,0.0,11.11,0.0,0.0,0.0,11.11,11.11,0.0,0.3333333333333330,0.22220000000000000,0.0,0.0,0.0,0.0,0.0,11.11,0.0,0.0,22.22,11.11,0.0,0.0,11.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.11,11.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.22,11.11,11.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
819,7,29.3,1.0,89.63,25.77,7.0,0.0,85.71,57.14,14.29,0.0,0.0,0.0,0.0,0.0,0.0,14.29,14.29,0.0,14.29,0.0,0.0,14.29,14.29,0.0,0.0,0.0,14.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.29,0.0,0.0,0.0,0.0,0.0,14.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.29,0.0,14.29,0.0,0.0,14.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.29,14.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
820,7,68.29,50.0,89.63,99.0,7.0,0.0,71.43,42.86,14.29,14.29,14.29,0.0,0.0,0.0,0.0,0.0,14.29,0.0,14.29,0.0,0.0,0.0,14.29,0.0,0.23816666666666700,0.0,14.29,0.0,14.29,0.0,0.0,0.2858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.29,0.0,0.0,0.0,0.0,14.29,14.29,0.0,0.0,0.0,0.0,0.0,14.29,14.29,14.29,0.0,0.0,14.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.29,0.0,0.0
822,13,65.46,77.92,1.4,99.0,13.0,0.0,100.0,61.54,15.38,7.69,0.0,0.0,7.69,0.0,0.0,7.69,0.0,23.08,15.38,0.0,7.69,0.0,23.08,7.69,0.12816666666666700,0.0,0.0,0.0,7.69,0.0,0.0,0.15380000000000000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.38,0.0,0.0,7.69,0.0,7.69,7.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.38,0.0,7.69,0.0,7.69,0.1691969196919690,0.0,15.38,0.0,7.69,0.0,7.69,0.0,0.0,0.0,0.0,0.0,0.0,7.69,0.0,7.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
825,18,46.37,1.0,99.0,1.0,18.0,33.33,72.22,44.44,5.56,5.56,5.56,0.0,0.0,0.0,0.0,0.0,0.0,11.11,5.56,11.11,5.56,5.56,11.11,0.0,0.0,0.0,0.0,0.0,5.56,0.1946097304865240,0.0,0.0,0.0,0.0,5.56,0.0,0.0,0.0,0.0,0.0,22.22,0.0,0.0,5.56,5.56,0.0,16.67,5.56,5.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.11,0.0,0.0,11.11,0.0,0.12233223322332200,0.0,0.0,0.0,27.78,0.0,11.11,16.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.33,11.11,11.11,0.0,0.0,0.0,0.0,0.0,11.11,0.0,0.0,0.0
826,11,93.26,96.52,2.4,99.0,11.0,9.09,81.82,45.45,18.18,9.09,0.0,0.0,9.09,0.0,0.0,9.09,0.0,27.27,0.0,9.09,0.0,0.0,0.0,0.0,0.303,0.0,0.0,0.0,18.18,0.0,0.0,0.1818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.09,0.0,0.0,0.0,9.09,0.0,0.0,9.09,9.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.18,0.0,9.09,0.0,9.09,0.0,0.0,9.09,0.0,9.09,0.0,9.09,0.0,9.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.09,0.0,0.0,0.0,0.0,0.0,9.09,0.0,0.0,0.0,0.0,0.0
827,10,52.71,2.31,43.37,25.77,10.0,0.0,100.0,60.0,20.0,10.0,10.0,0.0,0.0,0.0,0.0,10.0,0.0,20.0,10.0,0.0,0.0,10.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,10.0,0.0,0.0,10.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,0.0,0.0,0.0,10.0,20.0,0.0,10.0,0.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
829,12,98.14,1.0,74.76,25.77,12.0,8.33,75.0,41.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.33,16.67,0.0,0.0,8.33,8.33,8.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.67,0.0,0.0,0.0,8.33,0.0,16.67,8.33,8.33,0.0,0.0,8.33,0.0,8.33,0.0,0.0,8.33,0.0,0.0,0.0,8.33,0.18327832783278300,0.0,8.33,0.0,8.33,0.0,8.33,0.0,8.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
830,12,1.92,1.0,99.0,25.77,12.0,8.33,83.33,58.33,25.0,16.67,16.67,0.0,0.0,0.0,0.0,8.33,0.0,8.33,0.0,8.33,16.67,8.33,8.33,0.0,0.0,0.0,16.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.33,0.0,0.0,0.0,0.0,0.0,8.33,8.33,8.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.33,0.0,8.33,0.0,0.0,0.0,8.33,8.33,0.0,25.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.33,8.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831,11,57.84,3.48,2.4,99.0,11.0,18.18,81.82,36.36,9.09,0.0,0.0,0.0,0.0,0.0,0.0,9.09,9.09,0.0,9.09,0.0,0.0,9.09,36.36,0.0,0.303,0.0,0.0,0.0,27.27,0.31816590829541500,0.0,0.0,0.0,0.0,0.0,0.4090909090909090,0.0,0.0,0.0,0.0,27.27,9.09,9.09,9.09,0.0,0.0,9.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.27,0.0,18.18,0.0,0.0,0.0,0.0,27.27,0.0,0.0,0.0,0.0,0.0,9.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
833,8,11.86,50.0,99.0,99.0,8.0,50.0,87.5,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5,25.0,0.0,25.0,0.0,0.20833333333333300,0.0,0.0,0.0,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,25.0,0.0,12.5,0.0,0.0,12.5,0.0,25.0,0.0,0.0,25.0,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
834,40,98.58,22.67,43.37,72.57,20.0,25.0,82.5,47.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5,22.5,7.5,5.0,5.0,2.5,17.5,5.0,0.08333333333333330,0.0,0.0,5.0,7.5,0.08750437521876090,0.075007500750075,0.0,0.0,0.0,0.0,0.11251125112511300,0.0,0.0,0.0,0.0,12.5,2.5,0.0,2.5,0.0,2.5,5.0,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5,0.0,5.0,0.0,0.0,0.055005500550055,2.5,5.0,2.5,15.0,5.0,7.5,2.5,2.5,0.0,0.0,0.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,7.5,5.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
835,8,11.86,1.0,99.0,1.0,8.0,25.0,75.0,37.5,12.5,12.5,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5,0.0,12.5,0.0,0.0,0.0,0.0,0.0,12.5,12.5,0.43752187609380500,0.0,0.25,0.0,0.0,0.0,0.5625562556255630,0.0,0.0,0.0,0.0,37.5,0.0,0.0,0.0,12.5,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,12.5,0.0,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
836,18,4.69,1.0,98.01,25.77,18.0,0.0,83.33,61.11,16.67,11.11,11.11,0.0,0.0,0.0,0.0,5.56,5.56,5.56,16.67,0.0,11.11,11.11,33.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.22,0.0,5.56,0.0,5.56,0.0,16.67,11.11,5.56,5.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.78,0.0,5.56,0.0,5.56,0.0,0.0,0.0,0.0,0.0,0.0,5.56,0.0,5.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
837,12,98.14,50.0,23.51,99.0,12.0,16.67,91.67,58.33,8.33,0.0,0.0,0.0,0.0,0.0,0.0,8.33,8.33,33.33,0.0,8.33,16.67,0.0,16.67,16.67,0.13883333333333300,0.0,0.0,0.0,8.33,0.0,0.5001500150015000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.67,0.0,8.33,0.0,8.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.67,0.0,8.33,0.0,8.33,0.0,0.0,8.33,8.33,16.67,0.0,8.33,8.33,0.0,8.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.33,0.0,8.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
838,18,93.26,4.8,87.07,25.77,18.0,11.11,88.89,55.56,11.11,0.0,0.0,0.0,0.0,0.0,0.0,11.11,11.11,16.67,5.56,5.56,0.0,5.56,16.67,0.0,0.0,0.0,0.0,5.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.67,0.0,0.0,5.56,0.0,0.0,11.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.11,0.0,22.22,0.0,22.22,0.0,0.0,5.56,0.0,0.0,0.0,11.11,0.0,11.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
839,10,52.71,50.0,3.37,99.0,10.0,30.0,90.0,50.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,10.0,10.0,10.0,10.0,0.0,10.0,10.0,0.3333333333333330,0.0,0.0,10.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0,0.0,0.0,10.0,0.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
841,23,71.39,50.0,2.02,25.77,23.0,30.43,78.26,39.13,8.7,0.0,0.0,0.0,0.0,0.0,0.0,8.7,4.35,13.04,4.35,13.04,4.35,0.0,8.7,8.7,0.0,0.0,0.0,8.7,0.0,0.0,0.1305130513051310,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.39,0.0,4.35,4.35,4.35,4.35,0.0,4.35,4.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.35,0.0,13.04,4.35,0.0,13.04,4.35,0.0,0.0,0.0,0.0,4.35,0.0,4.35,0.0,0.0,0.0,8.7,4.35,4.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
842,5,1.0,1.0,99.0,25.77,5.0,0.0,60.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,20.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,20.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
